index,parallax,parallax_error,phot_g_mean_mag
1274182,5.967256135575397,0.06160209,16.733843
1274567,5.544925359413091,0.022374341,14.277704
1274774,5.842743351663416,0.017844338,10.9754
1274867,5.585629033101284,0.019310834,11.874371
1277664,5.6040761228288485,0.17378812,14.525992
1278130,5.777315227231009,0.08767624,17.357405
1278582,5.701109633397374,0.15493692,18.132103
1283475,5.740409038299971,0.05243521,16.362305
1286642,5.921942881393063,0.04812953,16.037369
1291518,5.734002758293262,0.26016828,18.871233
1297406,6.468798185655736,0.30618098,19.317274
1299386,5.631372594524092,0.0247296,8.598094
1301927,6.157912845342662,0.1592173,12.827847
1314142,5.481073047990623,0.032811295,15.575207
1323732,5.851258887596114,0.11238323,17.547922
1334168,5.6726883566962485,0.20456286,18.406094
1337791,5.717104617047103,0.029570049,15.005428
1341961,5.650371143773775,0.17009622,18.347569
1342205,5.872371725420605,0.042021263,11.027528
1346204,5.793807646652714,0.021642398,14.532114
1347391,5.889739203056156,0.09614178,17.387907
1351389,5.870720353767571,0.01983168,9.948243
1363214,5.546462358962668,0.012464712,13.065601
1422496,5.146451155018431,0.016829303,9.949155
1446858,6.243226630943377,0.7698946,20.355247
1447088,5.331900563741275,0.02504855,14.819953
1452958,5.560763357048292,0.13624877,18.091642
1453777,5.74188874664918,0.020499418,11.445445
1454258,5.861503809230836,0.029177018,12.507357
1459450,5.7777557518982565,0.03313962,15.296522
1459709,6.030864691925371,0.079133116,6.603465
1466338,5.8067790273266615,0.07205905,16.60966
1472485,4.865888727469843,0.054620147,16.471725
1476496,5.590155420937328,0.03004273,15.259513
1476497,5.634645623186119,0.033811226,15.551594
1477331,5.804078353194661,0.06835893,16.651405
1500157,5.574633518532495,0.053899873,14.309945
1501339,5.827935867527174,0.05625697,16.488525
1512171,5.800471101923652,0.05028081,16.184504
1538094,5.60777606595482,0.10948395,14.727159
1579192,5.561500951625831,0.026223937,14.763488
1584724,5.440441933507262,0.1253295,17.375696
1586593,5.809429008079713,0.07587927,16.41376
1600801,5.676592517102633,0.019931309,12.3350115
1601317,6.130060417946592,0.1562077,18.235693
1601449,5.927827497431765,0.0143314665,12.785024
1603865,5.812770813532658,0.11746179,17.481594
1610484,5.451834372978907,0.1255889,17.696173
1623962,5.650026554472418,0.030471658,6.8727107
1633206,5.36259083102484,0.053789858,11.455104
1644496,6.0834809393768,0.079380415,16.803675
1645329,6.0797982837039815,0.027673976,12.252605
1646444,5.67698682784896,0.08038806,16.67488
1650857,5.366296186007996,0.106334895,13.791013
1650914,5.754884763777529,0.21821794,18.676285
1654875,5.618431973882181,0.018528836,8.91253
1655546,5.9945238809345325,0.079564124,16.920933
1658514,5.798802754482225,0.036960304,15.642156
1658725,6.319296211351582,0.61880475,19.618685
1659291,5.738036199460769,0.028350318,14.994267
1660944,5.862283795235813,0.03295014,8.152738
1661919,5.459784637060427,0.014277741,13.0365925
1662197,6.084150723603821,0.11529323,17.597519
1662409,6.041224027351184,0.30102617,14.083393
1662577,6.524001816094941,0.041975517,15.629299
1662742,5.782347425784266,0.040183295,15.801087
1663194,6.101855239615626,0.26233277,18.48979
1663195,5.614687068219832,0.022915334,11.650108
1664020,5.9103849734811496,0.07588978,16.473104
1664864,5.9920134527709,0.10303764,17.431957
1668821,5.599177528468839,0.054564085,16.00721
1670028,5.773119523169064,0.016970523,9.620044
1670798,5.406574851380861,0.3058073,18.736765
1670842,5.667033788623511,0.27181947,18.541435
1672004,6.0856202995798805,0.21127284,18.583132
1672068,5.7865788610549895,0.11387835,17.493956
1674959,5.934096471107302,0.09013235,16.944883
1675038,5.908773868174234,0.067090176,16.251432
1676019,6.029080826328186,0.048815466,15.06317
1677366,5.780094190858792,0.23419802,18.484194
1678870,5.596194514783273,0.06405296,16.80439
1680618,5.5364347732465005,0.07513962,16.944912
1680993,5.514424646779793,0.18463321,18.237217
1682032,5.990972331804007,0.19011281,17.94754
1682363,5.579305959897959,0.025414784,7.621414
1683737,6.262870136289603,0.8456322,20.545582
1683866,5.745592598531025,0.015124608,9.172591
1684042,5.203398194424211,0.8491011,20.416367
1733777,5.763083602898753,0.10307671,17.273087
1743586,5.669574199132431,0.064587235,16.314821
1761370,6.033817729390604,0.046457224,16.078728
1763637,5.841548986997926,0.11012522,17.31719
1766152,6.080065841601781,0.031241449,6.1776633
1766308,5.613689776761788,0.06699868,16.625982
1768532,5.517437872222847,0.1463167,17.761152
1774113,5.492235901065593,0.037787586,15.648684
